fund,date,nav,reinvest_nav,net_asset_value
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-07-28,10007,10007,3.73
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-07-31,10005,10005,3.75
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-08-01,10003,10003,3.81
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-08-02,10006,10006,3.88
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-08-03,10011,10011,3.93
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-08-04,10013,10013,4.08
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-08-07,10008,10008,4.13
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-08-08,10009,10009,4.12
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-08-09,10019,10019,4.15
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-08-10,10021,10021,4.15
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-08-14,10026,10026,4.13
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-08-15,10027,10027,4.17
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-08-16,10026,10026,4.19
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-08-17,10025,10025,4.33
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-08-18,10031,10031,4.42
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-08-21,10038,10038,4.56
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-08-22,10040,10040,4.64
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-08-23,10043,10043,4.83
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-08-24,10049,10049,4.92
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-08-25,10051,10051,4.97
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-08-28,10053,10053,5.01
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-08-29,10056,10056,5.19
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-08-30,10054,10054,5.61
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-08-31,10057,10057,5.59
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-09-01,10060,10060,5.59
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-09-04,10066,10066,5.58
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-09-05,10066,10066,5.74
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-09-06,10067,10067,5.68
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-09-07,10058,10058,5.68
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-09-08,10073,10073,5.71
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-09-11,10067,10067,5.79
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-09-12,10052,10052,5.85
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-09-13,10048,10048,5.84
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-09-14,10034,10034,5.89
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-09-15,10051,10051,5.91
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-09-19,10042,10042,5.97
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-09-20,10044,10044,6.09
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-09-21,10047,10047,6.14
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-09-22,10053,10053,6.15
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-09-25,10053,10053,6.21
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-09-26,10048,10048,6.19
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-09-27,10030,10030,6.2
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-09-28,10008,10008,6.19
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-09-29,10020,10020,6.3
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-10-02,10009,10009,6.34
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-10-03,10008,10008,6.32
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-10-04,10026,10026,6.47
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-10-05,10030,10030,6.47
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-10-06,10018,10018,6.51
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-10-10,10018,10018,6.55
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-10-11,10017,10017,6.61
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-10-12,10018,10018,6.63
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-10-13,10016,10016,6.64
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-10-16,10016,10016,6.68
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-10-17,10014,10014,6.82
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-10-18,10011,10011,6.85
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-10-19,10011,10011,6.83
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-10-20,10007,10007,6.93
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-10-23,10010,10010,6.95
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-10-24,10014,10014,7.03
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-10-25,10016,10016,7.08
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-10-26,10015,10015,7.15
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-10-27,10015,10015,7.24
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-10-30,10017,10017,7.3
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-10-31,10018,10018,7.37
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-11-01,10023,10023,7.39
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-11-02,10027,10027,7.42
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-11-06,10050,10050,7.49
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-11-07,10051,10051,7.62
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-11-08,10058,10058,7.59
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-11-09,10050,10050,7.68
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-11-10,10045,10045,7.76
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-11-13,10035,10035,8.28
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-11-14,10033,10033,8.41
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-11-15,10040,10040,8.44
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-11-16,10039,10039,8.49
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-11-17,10044,10044,8.54
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-11-20,10048,10048,8.56
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-11-21,10051,10051,8.61
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-11-22,10056,10056,8.64
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-11-24,10048,10048,8.64
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-11-27,10041,10041,8.69
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-11-28,10037,10037,8.71
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-11-29,10047,10047,8.72
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-11-30,10044,10044,8.69
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-12-01,10043,10043,8.7
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-12-04,10037,10037,8.74
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-12-05,10031,10031,8.81
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-12-06,10036,10036,8.87
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-12-07,10038,10038,8.9
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-12-08,10046,10046,9.01
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-12-11,10045,10045,8.94
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-12-12,10051,10051,9.03
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-12-13,10049,10049,9.03
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-12-14,10050,10050,9.01
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-12-15,10052,10052,9.0
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-12-18,10056,10056,8.97
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-12-19,10057,10057,8.99
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-12-20,10046,10046,9.01
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-12-21,10042,10042,9.05
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-12-22,10047,10047,10.5
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-12-25,10053,10053,9.11
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-12-26,10050,10050,9.27
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-12-27,10045,10045,10.7
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-12-28,10043,10043,10.74
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2017-12-29,10049,10049,10.83
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-01-04,10045,10045,10.93
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-01-05,10042,10042,11.13
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-01-09,10034,10034,11.18
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-01-10,10019,10019,11.26
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-01-11,10027,10027,11.27
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-01-12,10030,10030,11.2
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-01-15,10029,10029,11.29
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-01-16,10027,10027,11.41
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-01-17,10024,10024,11.34
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-01-18,10023,10023,11.36
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-01-19,10028,10028,11.44
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-01-22,10030,10030,11.51
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-01-23,10035,10035,11.64
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-01-24,10030,10030,11.92
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-01-25,10026,10026,11.98
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-01-26,10034,10034,12.01
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-01-29,10032,10032,12.05
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-01-30,10021,10021,12.1
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-01-31,10031,10031,12.14
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-02-01,10021,10021,12.1
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-02-02,10027,10027,12.31
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-02-05,10029,10029,12.36
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-02-06,10035,10035,12.36
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-02-07,10035,10035,12.2
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-02-08,10029,10029,12.18
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-02-09,10036,10036,12.12
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-02-13,10043,10043,12.1
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-02-14,10049,10049,12.2
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-02-15,10050,10050,12.0
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-02-16,10052,10052,12.07
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-02-19,10051,10051,12.09
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-02-20,10049,10049,12.13
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-02-21,10054,10054,12.16
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-02-22,10058,10058,12.24
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-02-23,10064,10064,12.26
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-02-26,10064,10064,12.27
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-02-27,10068,10068,12.36
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-02-28,10068,10068,12.37
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-03-01,10069,10069,12.5
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-03-02,10056,10056,12.49
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-03-05,10079,10079,12.51
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-03-06,10074,10074,12.6
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-03-07,10077,10077,12.58
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-03-08,10071,10071,12.53
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-03-09,10072,10072,12.79
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-03-12,10074,10074,12.93
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-03-13,10072,10072,13.02
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-03-14,10073,10073,13.19
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-03-15,10075,10075,13.28
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-03-16,10080,10080,13.36
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-03-19,10082,10082,13.52
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-03-20,10082,10082,13.53
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-03-22,10085,10085,13.66
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-03-23,10094,10094,13.71
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-03-26,10094,10094,13.7
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-03-27,10089,10089,13.69
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-03-28,10091,10091,13.71
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-03-29,10086,10086,13.73
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-03-30,10083,10083,13.64
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-04-02,10083,10083,13.57
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-04-03,10099,10099,13.74
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-04-04,10098,10098,13.83
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-04-05,10086,10086,13.84
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-04-06,10083,10083,13.9
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-04-09,10088,10088,13.85
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-04-10,10092,10092,13.84
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-04-11,10098,10098,13.96
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-04-12,10097,10097,13.96
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-04-13,10099,10099,13.78
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-04-16,10095,10095,13.8
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-04-17,10094,10094,13.9
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-04-18,10099,10099,14.1
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-04-19,10093,10093,14.15
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-04-20,10073,10073,14.12
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-04-23,10073,10073,14.17
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-04-24,10075,10075,14.37
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-04-25,10071,10071,14.38
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-04-26,10068,10068,14.4
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-04-27,10074,10074,14.39
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-05-01,10093,10093,14.45
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-05-02,10087,10087,14.58
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-05-07,10087,10087,14.52
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-05-08,10081,10081,14.56
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-05-09,10082,10082,14.6
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-05-10,10082,10082,14.62
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-05-11,10082,10082,14.69
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-05-14,10078,10078,14.82
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-05-15,10073,10073,14.97
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-05-16,10072,10072,15.15
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-05-17,10067,10067,15.19
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-05-18,10067,10067,15.48
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-05-21,10070,10070,15.48
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-05-22,10074,10074,15.57
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-05-23,10080,10080,15.55
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-05-24,10080,10080,15.59
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-05-25,10085,10085,15.57
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-05-28,10086,10086,15.62
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-05-29,10095,10095,15.77
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-05-30,10101,10101,15.78
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-05-31,10095,10095,15.78
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-06-01,10089,10089,15.68
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-06-04,10082,10082,15.64
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-06-05,10084,10084,15.69
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-06-06,10081,10081,15.85
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-06-07,10085,10085,15.88
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-06-08,10089,10089,15.89
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-06-11,10086,10086,15.95
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-06-12,10082,10082,15.97
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-06-13,10083,10083,16.44
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-06-14,10091,10091,16.57
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-06-15,10096,10096,16.64
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-06-18,10096,10096,16.69
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-06-19,10100,10100,16.73
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-06-20,10096,10096,16.76
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-06-21,10096,10096,16.81
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-06-22,10100,10100,16.96
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-06-25,10099,10099,17.0
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-06-26,10095,10095,16.99
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-06-27,10094,10094,16.95
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-06-28,10099,10099,17.1
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-06-29,10099,10099,17.13
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-07-02,10104,10104,17.19
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-07-03,10103,10103,17.33
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-07-04,10108,10108,17.35
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-07-05,10115,10115,17.11
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-07-06,10115,10115,17.1
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-07-09,10118,10118,17.18
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-07-10,10112,10112,17.21
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-07-11,10109,10109,17.32
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-07-12,10112,10112,17.41
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-07-13,10112,10112,17.48
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-07-17,10114,10114,17.51
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-07-18,10110,10110,17.67
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-07-19,10114,10114,17.7
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-07-20,10116,10116,17.78
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-07-23,10059,10059,17.74
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-07-24,10047,10047,17.81
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-07-25,10066,10066,17.52
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-07-26,10049,10049,17.59
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-07-27,10043,10043,17.64
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-07-30,10029,10029,17.68
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-07-31,10079,10079,18.4
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-08-01,10023,10023,18.0
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-08-02,10020,10020,18.6
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-08-03,10020,10020,18.62
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-08-06,10024,10024,18.67
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-08-07,10023,10023,18.98
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-08-08,10016,10016,19.06
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-08-09,10016,10016,18.65
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-08-10,10027,10027,18.71
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-08-13,10035,10035,19.1
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-08-14,10027,10027,19.42
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-08-15,10030,10030,19.49
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-08-16,10026,10026,19.52
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-08-17,10028,10028,19.58
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-08-20,10030,10030,19.59
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-08-21,10037,10037,19.81
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-08-22,10030,10030,19.84
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-08-23,10030,10030,19.99
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-08-24,10029,10029,20.03
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-08-27,10036,10036,20.09
ｅＭＡＸＩＳ Ｓｌｉｍ 国内債券インデックス,2018-08-28,10033,10033,20.18
